title,author,publish_date,keywords,description
[대충인싸]_일당을 날린 보이스피싱_Unsuccessful Phone scamer,대충인싸_dcinssa,2020-02-03,"['보이스피싱', '사기', 'phone scam', 'cheating', '조선족', '중국사기', '조선족보이스피싱', '황해', '이수지', '수지', '우한', '베이징', '상해', '면정학', '폐렴', '칭따오', '양꼬치', '마라상궈', '마라탕', '마라룽샤', '윤계상', '범죄도시', '장첸', '대충인싸', '대전', '충청도', '충남', '충북', '충청남도', '충청북도', '천안', '공주', '청주', '제천', '홍성', '보령', '당진', '아산', '세종', '서산', '단양', '충주', '음성', '연기', '진천', '보은', '금산', '논산', '부여', '서천', '태안', '영동', '옥천', '인싸영상', '홍보영상', '재밌는 영상', '유튜버', '유튜버홍보', '꿈돌이', '대전엑스포', '노잼', '성심당', '노잼의도시', '한빛탑', '금강', '계룡산', '공산성', '머드축제', '백제', '인삼', '어죽', 'deajeon', 'chungcheong', '각종홍보']","이 영상은 대전 탄방동에서 사시는 '허니새우깡'님께서 보내주신 보이스피싱 사기 음성녹음을 저희 피그미디어에서 애니메이션으로 재구성한 내용입니다.

'허니새우깡'님께서는  아침에 눈을 뜨자마자 받은 보이스피싱 사기에 정신이 없으신 와중에도 녹음을 하시고 잘 대처하셨는데요, 다른 대전 충청 분들의 피해를 막고 경각심을 일으키며 그들의 유형과 특성을 알리기 위해서 이 음성을 공개하셨다고 하네요.  

아무쪼록 여러분들도, 나이많으신 어른들도 피해입지 않도록 조심하시고, 금융감독원이나 검찰 경찰쪽에서 전화가 오시면 꼭 녹음과 함께 소속 직원의 직함과 함께 무슨 내용인지를 파악하시고 직접적으로 개인정보를 묻는 일은 없으니 유념하시기를 바랍니다!
---------------------------------------------------------------------------------------

저희 대충인싸에서는 대전충청과 관련된 여러분들의 재밌는 영상들을 제보받고 있습니다.
일상 / 운동 / 특기 / 홍보 / 사건사고 / 자체제작 컨텐츠 / 공모전 / 유튜버 등 어떠한 영상이든 법적인 문제가 없다면 게제해 드립니다!
많은 성원 부탁드리고 구독과 좋아요도 눌러주세요!

보내실 곳 : p1gtuve@gmail.com

#보이스피싱 #Phone_scamer #사기"
날로 진화하는 ‘보이스피싱’…원격 앱으로 대포폰 조작 / KBS  2021.11.08.,KBS News,2021-11-08,"['원격', '전화금융사기', '지능화', '피해자', '원격 앱', '대포폰', '사기', 'kbs뉴스', 'kbs 뉴스', 'kbs news', 'kbs', '뉴스', '뉴스9', '알림']","은행 직원인 척 피해자들로부터 돈을 받아 가로채는 전화금융사기, 점점 치밀해지고 있습니다.이번에 적발된 사기 수법은 원격조종 앱이 깔린 대포폰을 사용했는데요.010으로 시작하는 번호는 비교적 쉽게 믿는다는 점을 악용한 겁니다.보도에 송국회 기잡니다.

 [리포트]

 경찰이 가정집에  들이닥칩니다.

 방 한구석, 탁자 위엔 충전 중인 휴대전화가 널려있습니다.

 경찰이 압수한 이 휴대전화는 모두 불법 대포폰이었습니다.

 경찰이 최근 두 달 동안  전국 가정집 15곳에서 압수한 대포폰은 135대, 대포폰을 압수당한 사람 중에는 주부와 취업준비생, 심지어 어린이집 교사도 있었습니다.

 전화금융사기 일당은 통화 음질을 평가한다며 이들에게 매달 30만 원씩 돈을 주고 대포폰을 맡겼습니다.

 하지만 이 대포폰에는 원격조종 앱이 깔려 있었습니다.

 사기 일당은  원격으로 대포폰에 접속해 010으로 시작하는 전화를 걸어  범죄에 이용했습니다.

 이들은 은행 직원으로 속여 피해자들에게 접근한 뒤 추가 대출을 받으려면 기존 대출금을 먼저 상환해야 한다며 현금을 받아 가로챘습니다.

 피해 금액이 지금까지 27명에 5억 원에 이릅니다.

 [피해자/음성변조 :  ""010으로 왔어요. 자기가 기업은행 담당하는 대출 직원이다. 아, 이거 뭔가 당한 것 같다는 느낌이 드는데(그런데도 피해를 봤죠).""]

 그동안 외국에서 전화를 걸거나, 직접 대포폰으로 전화를 걸었던 것보다  사기 수법이 더 치밀하고 은밀해진 겁니다.

 [윤배영/충청북도경찰청 전화금융사기전담팀장 :  ""경찰의 단속이 심해지자 이를 피할 목적으로 대포폰에 특정 앱을 설치해서 피해자들에게 직접 전화하는 방법으로 바뀌었습니다.""]

 경찰은 해외 총책 등 대포폰 전화금융사기 일당을 추적하는 한편 대포폰 명의자들에 대해서도 전기통신사업법 위반 혐의로  조사하고 있습니다.

 KBS 뉴스 송국회입니다.

 촬영기자:김장헌/화면제공:충청북도경찰청

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=5320047

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

#원격조종 #보이스피싱 #조작"
"보이스피싱, 스미싱을 예방하는 방법! 부모님께 영상을 공유하세요!",아저씨스타,2021-10-06,"['보이스피싱', '스미싱', '보이스피싱범', '지급정지', '사건사고사실확인원', '금융감독원', '경찰서', '112', '1332', '핸드폰액정', '보이스피싱예방']","보이스 피싱, 스미싱은 생각보다 우리에게 훨씬 가까운 곳에 있습니다.
편리한 스마트폰 사용 이면에 누구나 범죄의 피해자가 될수 있습니다.
부모님에게 영상을 공유해드려 해당 범죄의 피해를 예방하셨으면 합니다.

피해를 막는 법!
1. 가족들끼리 송금이나 개인정보 수집은 만나서 할것
2. 만나기 힘든상황에선 암구호나 가족들만 알수 있는 질문을 할것
3. 개인정보 제출이나 입금전 반드시 영상통화를 하고 확인후 진행할것

피해를 당했다면(신고절차및 지급정지 하는법)
1. 112나 1332로 전화하여 피해사실을 알리고 일단 지급정지를 한다
2. 경찰에서 가서 사건을 접수할것
3. 담당 경찰이 배정이 되고 사건 사고 사실확인원을 받을것(하루정도 걸림) 10부정도 받을것
4. 피해 은행으로 찾아가 피해 구제 신청서를 작성할것


아저씨스타 카페 : https://cafe.naver.com/ajusistar
아저씨스타 인터넷가입,렌탈가입 사이트 : http://ajusista.vip-rental.com/
아저씨스타 이메일 : ajusistar@gmail.com

#보이스피싱 #스미싱 #보이스피싱예방"
갑자기 서울중앙지검이요!?  보이스피싱 대처법!,Zeroticket,2019-01-08,[],"어느 날 아침 갑자기 걸려온 전화

서울중앙지검 수사관이라고 하는데....


도대체 왜?

#서울중앙지검 #농협은뭐다? #보이스피싱 #voicepishing"
보이스피싱으로 15억 원 가로챈 일당 총책 검거 / KBS 2021.06.11.,KBS대전 뉴스,2021-06-11,"['가로', '검거', '경찰', '금리', '금융', '남성', '뉴스9(대전)', '대출', '덜미', '도피', '보도', '보이스피싱', '사기', '사망', '사칭', '생활', '성용희', '일당', '전화', '직원', '피해', '회사', '저금리', '광고', '메시지', '금융회사', '대출상품', '안내문자', '마이너스통장', '신용보증', '신용', '전화금융사기', '금융사기', '조직', '콜센터', '대출금리', '대환', '대출사기', '상담원', '조직원', '스미싱', '사기꾼', '임희원', '혐의', '구속', '범죄단체', '범죄조직']","[리포트]

 저금리 대출 광고 메시지를 보고 전화를 걸자  한 남성이  금융회사 직원이라며  대출 상품을 안내합니다.

[전화 통화 음성/음성변조 :    ""마이너스 통장 신용보증 상품 안내 문자 들어가신 거고요. 고객님 전담 대리로 배정돼 있는 담당자 ○○○ 대리라고 합니다.""]

 이 남성이 전화를 받은 곳은 중국에 있는 전화금융사기, 보이스피싱 조직의 콜센터입니다.

 대출 금리를 낮은 걸로 바꿔주겠다고 속여 돈을 가로채는 대환 대출 사기였습니다.

 이들은 조직원 20여 명을 모집해  콜센터 상담원과 수거책으로  역할을 나누고,  중국 사이트를 통해  개인정보를 사들여  저금리 대출 상품을 홍보했습니다.

 대출을 받으려면 기존 대출을 자신들의 계좌로 상환해야 한다거나,  거래 실적을 만들어야 한다며 입금을 유도했습니다.

 이들은 이런 수법으로  지난 2017년 9월부터 2년여 동안 75명으로부터 15억여 원을 가로챘습니다.

 경찰은 지난 4월 조직원 15명을 먼저 검거했지만 총책인 47살 이 모 씨는 국내에서 도피 생활을 이어가다 지난 2일에야 붙잡혔습니다.

 [이권수/충남경찰청 반부패경제범죄수사대장  :  ""모텔 등을 전전하면서 수사망을 피해왔으나 통신수사 등 경찰의 끈질긴 추적 끝에 서울 모처에 은신하고 있던 피의자를 검거했습니다.""]

 경찰은 이 씨를 사기와 범죄단체조직 혐의로 구속해 검찰에 송치하고, 나머지 조직원 6명의 행방을 쫓고 있습니다.

 KBS 뉴스 성용희입니다.

 영상편집:임희원"
2021년 4월 6일 대출 사기 보이스피싱(43회),healer0112,2021-04-05,[],"어느 금융사에서도 전화로 대출 받으라는 전화는 하지를 않습니다 그리고 문자로 서류를 요구하지 않습니다.(이영상은 편집하나없이 그대로 올립니다.)
좋아요와구독좀부탁드립니다."
신종 보이스피싱이 떴다!,충북경찰,2021-05-06,[],"신종 보이스피싱이 떴다!

""고객님께서 이번에 서민금융 지원대상에 선정되셔서 연락드립니다~~^^""
알고도 속는 신종 보이스피싱, 자세하게 알아볼까요?!

#경찰 #충북경찰 #음성경찰 #112신고"
휴대폰 결제 사기 대처법 /구글 해킹 막는법/보이스피싱 예방/해외결제 문자 눌렀을 때/해외결제 차단/소액결제 차단 /콘텐츠이용료 결제 차단/개인정보 보호 방법/금융사기 예방,점점 좋아지는 삶,2022-03-14,"['해외결제 문자', '해외결제 차단', '해외결제 해킹', '스팸문자', '구글해킹', '구글해킹 막는법', '구글해킹 당했을때', '구글해킹 방지', '구글해킹 대처', '구글콘텐츠 결제 해킹', '소액결제', '콘텐츠이용료 결제', '휴대폰 결제 사기', '휴대폰 결제 차단', '휴대폰 결제이용 차단', '휴대폰 결제 한도', '보이스피싱', '보이스피싱 예방', '보이스피싱 대처법', '소액결제 차단', '소액결제 사기 신고', '소액결제 한도', '소액결제 한도 변경', '콘텐츠이용료 한도 변경', '콘텐츠이용료 차단', '콘텐츠이용료 해지', '개인정보 유출 신고', '개인정보 보호 방법', '파인', '금융사기', '금융사기 예방']","요즘 보이스피싱 수법이 날로 교묘해지고 있습니다. 해외결제 문자나 휴대폰 결제 사기 등으로 인해 피해 받지 않도록 안내해드립니다.

#해외결제문자 #구글해킹막는법 #구글콘텐츠결제해킹 #휴대폰결제사기 #금융사기예방"
[단독] 구직사이트로 취업했는데 현행범?…알고 보니 ‘보이스피싱’,KBS대전 뉴스,2020-11-12,"['구직', '취업', '보이스피싱', '단독', '사이트', '현행범', '앵커', '가담', '체포', '황당', '코로나', '심해', '현혹', '전달', '사례', '성용희', '보도', '뉴스7(대전)']","[리포트]

 대학 휴학생인 김 모 씨는 지난 9월 구직사이트를 통해 취업했다가 낭패를 봤습니다.

 보안업체  구인광고를 보고 지원했지만 취업 당일 업체 담당자는  대부업체라고 말을 바꿨습니다.

 또 하루 10만 원을 줄 테니 고객에게 빌려준 돈을 회수해 오라고 지시했습니다.

 뭔가 이상했지만 당장 학비로 쓸 돈이 급했던 김 씨.

 결국, 근무 첫날 천안과 대전에서 고객이라는 사람에게 받은 돈 1,400여만 원을 업체로 송금하다가 경찰에 체포됐습니다.

 해당 업체는 보이스피싱 일당, 구인광고는 이들이 업체 이름만 빌려 낸 가짜였습니다.

 [김○○/보이스피싱 피해자/음성변조 : ""돈을 그냥 받아서 보내기만 하는 알바라고 해서 이런 게 불법이라고 생각도 못 했고 경찰이 와서 체포를 하자마자 그래서 알았어요.""]

 지난 5월, 또 다른 구직사이트로 건설업체에 취업한 42살 이 모 씨도 같은 피해를 겪었습니다.

 자재대금을 받아오라는 지시를 받고 일하던 중 현행범으로 경찰에 체포됐습니다.

 [이○○/보이스피싱 피해자/음성변조 : ""이름 없는 회사도 아니고 큰 거잖아요. 회사가. 요즘에 취직도 어려운데 그것을 누가 의심을 해요. 기업 정보가 나오니까.""]

 이처럼 구직사이트가 보이스피싱 전달책 모집 수단으로 악용되고 있지만, 검증 절차는 허술합니다.

 기업회원으로 가입할 때 사업자 번호 입력과 휴대전화 본인 인증만 거치면 됩니다.

 [구직사이트 운영 업체 관계자/음성변조 : ""채용공고는 계속 실시간으로 시스템이 필터링하고 관련 인력 확대라든가 조금 더 (검증을) 고도화하는 방법이라든가 이런 것들을 계속 모색하고 있습니다.""]

 결국, 구직자가 조심하는 수밖에 없습니다.

 [차순우/대전유성경찰서 지능범죄수사팀장 : ""모르고 범행에 가담하게 됐을 경우라도 추후에 이것은 기타 범죄의 방조행위로 처벌을 받을 수 있는 사안이기 때문에 본인이 인지하는 즉시 수사 기관에 신고를 해야 합니다.""]

 또 업무 대비 급여가 지나치게 높거나 업무 내용이 갑자기 바뀐다면 의심할 것을 당부했습니다.

 KBS 뉴스 성용희입니다.

 촬영기자:박평안"
보이스 피싱 당할뻔.. 보이스피싱 조심 하세요.,쏜까네Tv,2021-01-25,[],"이번호 보이스 피싱입니다.
조심하세요.
어이가 없는게...
무슨 말투는 조선족이면서...
무슨 검찰이라네요...ㅋㅋ
정말 어이 없는게.. 무슨 보이스피싱 조직을 검거했는데.
제통장이 거기에서 나왔답니다.

그래서 검찰에 출석을 해야 하는데..
링크를 보내준다니 인증을 하라니...

어이가 없네..!

아쉬운게.. 중간에 녹음해서...ㅋㅋㅋ
바로 경찰에 신고"
보이스피싱을 구별하는 방법은? [이거 알아?] | KBS 210920 방송,KBS Entertain,2021-09-20,"['전현무', '김종민/코요태', '유용하', '김요한', '송해나', '신개념', '지식', '플렉스쇼', '이거알아', '추석', '추석특집']",보이스피싱을 구별하는 방법은?
